Impfdatum;IdLandkreis;Altersgruppe;Impfschutz;Anzahl
2021-01-21;3153;60+;1;146
2021-01-22;3153;18-59;1;200
2021-01-22;3153;60+;1;22
2021-01-26;3153;18-59;2;35
2021-01-26;3153;60+;2;47
2021-01-27;3153;18-59;2;79
2021-01-27;3153;60+;2;122
2021-01-28;3153;18-59;2;96
2021-01-28;3153;60+;2;94
2021-01-29;3153;18-59;2;65
2021-01-29;3153;60+;2;115
2021-01-30;3153;18-59;1;8
2021-01-30;3153;18-59;2;49
2021-01-30;3153;60+;2;120
2021-02-01;3153;18-59;2;67
2021-02-01;3153;60+;2;130
2021-02-02;3153;18-59;2;37
2021-02-02;3153;60+;2;51
2021-02-04;3153;18-59;1;33
2021-02-05;3153;18-59;2;100
2021-02-05;3153;60+;2;164
2021-02-06;3153;18-59;1;167
2021-02-06;3153;18-59;2;86
2021-02-06;3153;60+;1;190
2021-02-06;3153;60+;2;194
2021-02-07;3153;12-17;2;8
2021-02-07;3153;18-59;1;142
2021-02-07;3153;18-59;2;140
2021-02-07;3153;60+;1;228
2021-02-07;3153;60+;2;216
2021-02-08;3153;18-59;1;6
2021-02-08;3153;18-59;2;91
2021-02-08;3153;60+;1;36
2021-02-08;3153;60+;2;142
2021-02-09;3153;60+;1;89
2021-02-10;3153;18-59;1;143
2021-02-10;3153;60+;1;16
2021-02-11;3153;18-59;2;239
2021-02-11;3153;60+;1;10
2021-02-11;3153;60+;2;199
2021-02-12;3153;18-59;1;101
2021-02-12;3153;18-59;2;233
2021-02-12;3153;60+;1;13
2021-02-12;3153;60+;2;170
2021-02-13;3153;18-59;2;140
2021-02-13;3153;60+;2;137
2021-02-16;3153;18-59;2;13
2021-02-16;3153;60+;2;15
2021-02-17;3153;18-59;1;315
2021-02-17;3153;60+;1;191
2021-02-18;3153;18-59;1;10
2021-02-18;3153;18-59;2;8
2021-02-18;3153;60+;1;319
2021-02-19;3153;18-59;1;11
2021-02-19;3153;60+;1;326
2021-02-20;3153;18-59;1;207
2021-02-20;3153;60+;1;27
2021-02-22;3153;18-59;1;360
2021-02-22;3153;60+;1;63
2021-02-23;3153;60+;1;12
2021-02-24;3153;18-59;1;160
2021-02-24;3153;60+;1;31
2021-02-25;3153;18-59;2;37
2021-02-26;3153;18-59;1;291
2021-02-26;3153;60+;1;20
2021-02-27;3153;18-59;2;292
2021-02-27;3153;60+;2;405
2021-03-01;3153;18-59;2;7
2021-03-01;3153;60+;1;49
2021-03-01;3153;60+;2;35
2021-03-02;3153;18-59;2;7
2021-03-02;3153;60+;2;89
2021-03-03;3153;18-59;2;137
2021-03-03;3153;60+;1;553
2021-03-03;3153;60+;2;16
2021-03-04;3153;18-59;2;8
2021-03-04;3153;60+;1;552
2021-03-04;3153;60+;2;10
2021-03-05;3153;12-17;1;5
2021-03-05;3153;18-59;1;406
2021-03-05;3153;18-59;2;90
2021-03-05;3153;60+;1;42
2021-03-05;3153;60+;2;13
2021-03-06;3153;18-59;1;322
2021-03-06;3153;60+;1;45
2021-03-08;3153;18-59;1;266
2021-03-08;3153;60+;1;26
2021-03-09;3153;18-59;1;262
2021-03-09;3153;60+;1;349
2021-03-10;3153;18-59;1;530
2021-03-10;3153;18-59;2;111
2021-03-10;3153;60+;1;83
2021-03-10;3153;60+;2;170
2021-03-11;3153;18-59;2;10
2021-03-11;3153;60+;1;139
2021-03-11;3153;60+;2;312
2021-01-06;3154;18-59;1;51
2021-01-06;3154;60+;1;22
2021-01-07;3154;18-59;1;47
2021-01-07;3154;60+;1;57
2021-01-08;3154;18-59;1;118
2021-01-08;3154;60+;1;207
2021-01-11;3154;18-59;1;121
2021-01-11;3154;60+;1;45
2021-01-12;3154;18-59;1;119
2021-01-12;3154;60+;1;193
2021-01-13;3154;18-59;1;93
2021-01-13;3154;60+;1;111
2021-01-21;3154;18-59;1;77
2021-01-21;3154;60+;1;131
2021-01-22;3154;18-59;1;117
2021-01-22;3154;60+;1;113
2021-01-25;3154;18-59;1;108
2021-01-25;3154;60+;1;130
2021-01-26;3154;18-59;1;76
2021-01-26;3154;60+;1;44
2021-01-27;3154;18-59;1;207
2021-01-27;3154;18-59;2;52
2021-01-27;3154;60+;1;82
2021-01-27;3154;60+;2;18
2021-01-28;3154;18-59;1;45
2021-01-28;3154;18-59;2;46
2021-01-28;3154;60+;1;24
2021-01-28;3154;60+;2;54
2021-01-29;3154;18-59;1;17
2021-01-29;3154;18-59;2;84
2021-01-29;3154;60+;1;9
2021-01-29;3154;60+;2;177
2021-02-01;3154;18-59;1;7
2021-02-01;3154;18-59;2;117
2021-02-01;3154;60+;2;43
2021-02-02;3154;18-59;2;113
2021-02-02;3154;60+;1;6
2021-02-02;3154;60+;2;166
2021-02-03;3154;18-59;1;6
2021-02-03;3154;18-59;2;92
2021-02-03;3154;60+;2;110
2021-02-04;3154;18-59;1;11
2021-02-04;3154;18-59;2;8
2021-02-04;3154;60+;1;13
2021-02-10;3154;18-59;1;38
2021-02-10;3154;60+;1;59
2021-02-11;3154;18-59;1;76
2021-02-11;3154;18-59;2;70
2021-02-11;3154;60+;1;94
2021-02-11;3154;60+;2;115
2021-02-12;3154;18-59;1;16
2021-02-12;3154;18-59;2;113
2021-02-12;3154;60+;1;28
2021-02-12;3154;60+;2;111
2021-02-15;3154;18-59;1;85
2021-02-15;3154;18-59;2;69
2021-02-15;3154;60+;1;80
2021-02-15;3154;60+;2;47
2021-02-16;3154;18-59;1;8
2021-02-16;3154;18-59;2;92
2021-02-16;3154;60+;1;218
2021-02-16;3154;60+;2;113
2021-02-17;3154;18-59;2;208
2021-02-17;3154;60+;1;218
2021-02-17;3154;60+;2;66
2021-02-18;3154;18-59;2;43
2021-02-18;3154;60+;1;258
2021-02-18;3154;60+;2;24
2021-02-19;3154;60+;1;304
2021-02-19;3154;60+;2;7
2021-02-22;3154;18-59;1;11
2021-02-22;3154;60+;1;20
2021-02-23;3154;18-59;1;33
2021-02-23;3154;60+;1;80
2021-02-24;3154;18-59;2;10
2021-02-24;3154;60+;1;234
2021-02-25;3154;18-59;2;15
2021-02-25;3154;60+;1;227
2021-02-25;3154;60+;2;12
2021-02-26;3154;18-59;1;12
2021-02-26;3154;60+;1;227
2021-03-01;3154;60+;1;236
2021-03-02;3154;12-17;1;5
2021-03-02;3154;18-59;1;102
2021-03-02;3154;60+;1;282
2021-03-03;3154;18-59;1;63
2021-03-03;3154;60+;1;283
2021-03-03;3154;60+;2;16
2021-03-04;3154;18-59;1;86
2021-03-04;3154;18-59;2;6
2021-03-04;3154;60+;1;278
2021-03-04;3154;60+;2;74
2021-03-05;3154;18-59;1;364
2021-03-05;3154;60+;1;323
2021-03-05;3154;60+;2;27
2021-03-08;3154;18-59;2;6
2021-03-08;3154;60+;1;270
2021-03-08;3154;60+;2;65
2021-03-09;3154;60+;2;207
2021-03-10;3154;18-59;1;73
2021-03-10;3154;60+;1;16
2021-03-10;3154;60+;2;219
2021-03-11;3154;18-59;1;50
2021-03-11;3154;60+;1;11
2021-03-11;3154;60+;2;248
2021-01-05;3155;18-59;1;30
2021-01-05;3155;60+;1;86
2021-01-06;3155;18-59;1;50
2021-01-06;3155;60+;1;79
2021-01-07;3155;18-59;1;18
2021-01-07;3155;60+;1;102
2021-01-08;3155;18-59;1;47
2021-01-08;3155;60+;1;44
2021-01-11;3155;18-59;1;119
2021-01-11;3155;60+;1;99
2021-01-12;3155;18-59;1;127
2021-01-12;3155;60+;1;61
2021-01-13;3155;18-59;1;154
2021-01-13;3155;60+;1;50
2021-01-18;3155;18-59;1;5
2021-01-19;3155;18-59;1;91
2021-01-19;3155;60+;1;157
2021-01-20;3155;18-59;1;212
2021-01-20;3155;60+;1;102
2021-01-21;3155;12-17;1;5
2021-01-21;3155;18-59;1;188
2021-01-21;3155;60+;1;111
2021-01-22;3155;18-59;1;168
2021-01-22;3155;60+;1;90
2021-01-25;3155;18-59;1;23
2021-01-25;3155;60+;1;7
2021-01-26;3155;18-59;1;5
2021-01-26;3155;18-59;2;25
2021-01-26;3155;60+;2;80
2021-01-27;3155;18-59;2;49
2021-01-27;3155;60+;2;72
2021-01-28;3155;18-59;2;18
2021-01-28;3155;60+;2;98
2021-01-29;3155;18-59;1;44
2021-01-29;3155;18-59;2;47
2021-01-29;3155;60+;1;10
2021-01-29;3155;60+;2;41
2021-02-01;3155;18-59;2;117
2021-02-01;3155;60+;2;102
2021-02-02;3155;18-59;2;124
2021-02-02;3155;60+;2;52
2021-02-03;3155;18-59;2;150
2021-02-03;3155;60+;2;50
2021-02-04;3155;18-59;1;63
2021-02-04;3155;60+;1;10
2021-02-06;3155;18-59;1;77
2021-02-06;3155;60+;1;148
2021-02-08;3155;18-59;1;54
2021-02-08;3155;60+;1;140
2021-02-09;3155;18-59;1;80
2021-02-09;3155;60+;1;163
2021-02-10;3155;18-59;2;16
2021-02-10;3155;60+;1;38
2021-02-10;3155;60+;2;144
2021-02-11;3155;18-59;1;35
2021-02-11;3155;18-59;2;226
2021-02-11;3155;60+;1;74
2021-02-11;3155;60+;2;132
2021-02-12;3155;18-59;1;10
2021-02-12;3155;18-59;2;209
2021-02-12;3155;60+;1;43
2021-02-12;3155;60+;2;134
2021-02-13;3155;18-59;1;38
2021-02-13;3155;18-59;2;32
2021-02-13;3155;60+;1;57
2021-02-15;3155;18-59;1;7
2021-02-15;3155;18-59;2;93
2021-02-15;3155;60+;1;10
2021-02-15;3155;60+;2;28
2021-02-16;3155;18-59;1;101
2021-02-16;3155;18-59;2;84
2021-02-16;3155;60+;1;133
2021-02-16;3155;60+;2;11
2021-02-17;3155;18-59;1;130
2021-02-17;3155;60+;1;170
2021-02-18;3155;18-59;1;101
2021-02-18;3155;18-59;2;8
2021-02-18;3155;60+;1;106
2021-02-18;3155;60+;2;6
2021-02-19;3155;18-59;1;105
2021-02-19;3155;18-59;2;37
2021-02-19;3155;60+;1;136
2021-02-19;3155;60+;2;9
2021-02-20;3155;18-59;1;73
2021-02-20;3155;60+;1;104
2021-02-22;3155;18-59;1;27
2021-02-22;3155;18-59;2;5
2021-02-22;3155;60+;1;191
2021-02-23;3155;18-59;1;115
2021-02-23;3155;60+;1;245
2021-02-24;3155;18-59;1;113
2021-02-24;3155;60+;1;274
2021-02-25;3155;18-59;1;77
2021-02-25;3155;18-59;2;58
2021-02-25;3155;60+;1;231
2021-02-25;3155;60+;2;9
2021-02-26;3155;18-59;1;103
2021-02-26;3155;60+;1;193
2021-02-27;3155;18-59;2;98
2021-02-27;3155;60+;1;9
2021-02-27;3155;60+;2;190
2021-03-01;3155;18-59;1;95
2021-03-01;3155;18-59;2;44
2021-03-01;3155;60+;1;122
2021-03-01;3155;60+;2;100
2021-03-02;3155;18-59;1;113
2021-03-02;3155;18-59;2;68
2021-03-02;3155;60+;1;231
2021-03-02;3155;60+;2;151
2021-03-03;3155;18-59;1;94
2021-03-03;3155;60+;1;197
2021-03-03;3155;60+;2;35
2021-03-04;3155;12-17;1;5
2021-03-04;3155;18-59;1;80
2021-03-04;3155;18-59;2;27
2021-03-04;3155;60+;1;235
2021-03-04;3155;60+;2;70
2021-03-05;3155;18-59;1;226
2021-03-05;3155;18-59;2;7
2021-03-05;3155;60+;1;292
2021-03-05;3155;60+;2;43
2021-03-06;3155;18-59;2;39
2021-03-06;3155;60+;2;59
2021-03-08;3155;18-59;1;168
2021-03-08;3155;60+;1;36
2021-03-09;3155;18-59;1;188
2021-03-09;3155;18-59;2;10
2021-03-09;3155;60+;1;97
2021-03-09;3155;60+;2;8
2021-03-10;3155;18-59;1;119
2021-03-10;3155;60+;1;208
