date,altersklasse_covid19,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version
202109,20 - 29,not_vaccinated,6,38,1024547,0.59,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,20 - 29,unknown,1283,7244,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,30 - 39,fully_vaccinated,0,0,14125,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,30 - 39,partially_vaccinated,0,1,13915,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,30 - 39,not_vaccinated,10,37,1220200,0.82,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,30 - 39,unknown,1232,7944,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,40 - 49,fully_vaccinated,1,2,19723,5.07,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,40 - 49,partially_vaccinated,1,4,18297,5.47,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,40 - 49,not_vaccinated,15,57,1168885,1.28,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,40 - 49,unknown,1253,7793,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,50 - 59,fully_vaccinated,1,3,30854,3.24,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,50 - 59,partially_vaccinated,2,6,30531,6.55,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,50 - 59,not_vaccinated,19,104,1244158,1.53,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,50 - 59,unknown,1257,7081,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,60 - 69,fully_vaccinated,1,3,31933,3.13,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,60 - 69,partially_vaccinated,1,7,33021,3.03,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,60 - 69,not_vaccinated,27,151,907323,2.98,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,60 - 69,unknown,654,3886,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,70 - 79,fully_vaccinated,1,7,98761,1.01,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,70 - 79,partially_vaccinated,4,25,81755,4.89,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,70 - 79,not_vaccinated,31,160,559397,5.54,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,70 - 79,unknown,344,2171,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,80+,fully_vaccinated,4,19,136607,2.93,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,80+,partially_vaccinated,12,89,91666,13.09,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,80+,not_vaccinated,34,274,231625,14.68,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,80+,unknown,187,1955,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202109,Unbekannt,unknown,0,3,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,0 - 9,fully_vaccinated,0,0,25,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,0 - 9,partially_vaccinated,0,0,14,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,0 - 9,not_vaccinated,6,30,880548,0.68,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,0 - 9,unknown,419,2322,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,10 - 19,fully_vaccinated,0,0,1432,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,10 - 19,partially_vaccinated,0,1,1363,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,10 - 19,not_vaccinated,0,22,850580,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,10 - 19,unknown,1311,7276,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,20 - 29,fully_vaccinated,0,0,10513,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,20 - 29,partially_vaccinated,0,2,10655,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,20 - 29,not_vaccinated,5,43,1021449,0.49,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,20 - 29,unknown,1482,8726,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,30 - 39,fully_vaccinated,0,0,16469,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,30 - 39,partially_vaccinated,0,1,16131,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,30 - 39,not_vaccinated,10,47,1215640,0.82,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,30 - 39,unknown,1385,9329,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,40 - 49,fully_vaccinated,0,2,22912,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,40 - 49,partially_vaccinated,0,4,21224,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,40 - 49,not_vaccinated,20,77,1162769,1.72,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,40 - 49,unknown,1463,9256,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,50 - 59,fully_vaccinated,4,7,36522,10.95,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,50 - 59,partially_vaccinated,1,7,34789,2.87,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,50 - 59,not_vaccinated,38,142,1234232,3.08,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,50 - 59,unknown,1264,8345,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,60 - 69,fully_vaccinated,3,6,38095,7.88,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,60 - 69,partially_vaccinated,0,7,39108,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,60 - 69,not_vaccinated,30,181,895074,3.35,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,60 - 69,unknown,699,4585,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,70 - 79,fully_vaccinated,4,11,116837,3.42,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,70 - 79,partially_vaccinated,3,28,93448,3.21,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,70 - 79,not_vaccinated,26,186,529628,4.91,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,70 - 79,unknown,381,2552,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,80+,fully_vaccinated,13,32,161586,8.05,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,80+,partially_vaccinated,12,101,90587,13.25,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,80+,not_vaccinated,33,307,207725,15.89,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,80+,unknown,192,2147,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,Unbekannt,unknown,0,3,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,0 - 9,fully_vaccinated,0,0,27,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,0 - 9,partially_vaccinated,0,0,19,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,0 - 9,not_vaccinated,4,34,880541,0.45,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,0 - 9,unknown,575,2897,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,10 - 19,fully_vaccinated,0,0,1840,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,10 - 19,partially_vaccinated,0,1,1311,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,10 - 19,not_vaccinated,3,25,850224,0.35,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,10 - 19,unknown,1502,8778,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,20 - 29,fully_vaccinated,0,0,13410,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,20 - 29,partially_vaccinated,1,3,10025,9.98,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,20 - 29,not_vaccinated,10,53,1019182,0.98,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,20 - 29,unknown,1715,10441,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,30 - 39,fully_vaccinated,2,2,21023,9.51,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,30 - 39,partially_vaccinated,1,2,15375,6.5,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,30 - 39,not_vaccinated,16,63,1211842,1.32,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,30 - 39,unknown,1768,11097,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,40 - 49,fully_vaccinated,0,2,28809,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,40 - 49,partially_vaccinated,0,4,20921,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,40 - 49,not_vaccinated,21,98,1157175,1.81,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,40 - 49,unknown,1776,11032,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,50 - 59,fully_vaccinated,2,9,46260,4.32,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,50 - 59,partially_vaccinated,0,7,34580,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,50 - 59,not_vaccinated,47,189,1224703,3.84,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,50 - 59,unknown,1546,9891,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,60 - 69,fully_vaccinated,1,7,46962,2.13,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,60 - 69,partially_vaccinated,2,9,44819,4.46,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,60 - 69,not_vaccinated,39,220,880496,4.43,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,60 - 69,unknown,808,5393,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,70 - 79,fully_vaccinated,8,19,134147,5.96,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,70 - 79,partially_vaccinated,8,36,101607,7.87,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,70 - 79,not_vaccinated,29,215,504159,5.75,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,70 - 79,unknown,360,2912,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,80+,fully_vaccinated,15,47,185705,8.08,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,80+,partially_vaccinated,9,110,82599,10.9,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,80+,not_vaccinated,34,341,191594,17.75,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,80+,unknown,205,2352,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,Unbekannt,unknown,2,5,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,0 - 9,fully_vaccinated,0,0,29,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,0 - 9,partially_vaccinated,0,0,20,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,0 - 9,not_vaccinated,3,37,880538,0.34,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,0 - 9,unknown,649,3546,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,10 - 19,fully_vaccinated,0,0,2094,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,10 - 19,partially_vaccinated,0,1,1469,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,10 - 19,not_vaccinated,2,27,849812,0.24,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,10 - 19,unknown,1858,10636,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,20 - 29,fully_vaccinated,1,1,15712,6.36,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,20 - 29,partially_vaccinated,0,3,11046,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,20 - 29,not_vaccinated,9,62,1015859,0.89,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,20 - 29,unknown,2165,12606,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,30 - 39,fully_vaccinated,0,2,24655,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,30 - 39,partially_vaccinated,0,2,16777,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,30 - 39,not_vaccinated,22,85,1206808,1.82,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,30 - 39,unknown,2149,13246,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,40 - 49,fully_vaccinated,0,2,33741,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,40 - 49,partially_vaccinated,0,4,23287,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,40 - 49,not_vaccinated,27,125,1149877,2.35,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,40 - 49,unknown,2087,13119,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,50 - 59,fully_vaccinated,2,11,54292,3.68,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,50 - 59,partially_vaccinated,1,8,40046,2.5,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,50 - 59,not_vaccinated,56,245,1211205,4.62,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,50 - 59,unknown,1827,11718,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,60 - 69,fully_vaccinated,4,11,56041,7.14,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,60 - 69,partially_vaccinated,1,10,58413,1.71,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,60 - 69,not_vaccinated,64,284,857823,7.46,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,60 - 69,unknown,941,6334,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,70 - 79,fully_vaccinated,5,24,154617,3.23,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,70 - 79,partially_vaccinated,4,40,121122,3.3,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,70 - 79,not_vaccinated,43,258,464174,9.26,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,70 - 79,unknown,395,3307,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,80+,fully_vaccinated,15,62,206437,7.27,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,80+,partially_vaccinated,5,115,83309,6,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,80+,not_vaccinated,40,381,170152,23.51,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,80+,unknown,190,2542,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,Unbekannt,unknown,2,7,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,0 - 9,fully_vaccinated,0,0,31,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,0 - 9,partially_vaccinated,0,0,22,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,0 - 9,not_vaccinated,10,47,880534,1.14,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,0 - 9,unknown,641,4187,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,10 - 19,fully_vaccinated,0,0,2313,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,10 - 19,partially_vaccinated,0,1,1682,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,10 - 19,not_vaccinated,7,34,849380,0.82,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,10 - 19,unknown,1671,12307,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,20 - 29,fully_vaccinated,0,1,17745,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,20 - 29,partially_vaccinated,2,5,11940,16.75,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,20 - 29,not_vaccinated,1,63,1012932,0.1,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,20 - 29,unknown,2099,14705,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,30 - 39,fully_vaccinated,3,5,27720,10.82,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,30 - 39,partially_vaccinated,1,3,18360,5.45,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,30 - 39,not_vaccinated,17,102,1202160,1.41,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,30 - 39,unknown,2173,15419,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,40 - 49,fully_vaccinated,3,5,37624,7.97,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,40 - 49,partially_vaccinated,0,4,26221,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,40 - 49,not_vaccinated,31,156,1143060,2.71,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,40 - 49,unknown,2079,15198,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,50 - 59,fully_vaccinated,2,13,60655,3.3,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,50 - 59,partially_vaccinated,2,10,46207,4.33,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,50 - 59,not_vaccinated,57,302,1198681,4.76,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,50 - 59,unknown,1794,13512,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,60 - 69,fully_vaccinated,4,15,63972,6.25,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,60 - 69,partially_vaccinated,3,13,76036,3.95,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,60 - 69,not_vaccinated,64,348,832269,7.69,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,60 - 69,unknown,969,7303,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,70 - 79,fully_vaccinated,3,27,177929,1.69,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,70 - 79,partially_vaccinated,7,47,136413,5.13,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,70 - 79,not_vaccinated,43,301,425571,10.1,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,70 - 79,unknown,365,3672,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,80+,fully_vaccinated,27,89,226243,11.93,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,80+,partially_vaccinated,2,117,81254,2.46,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,80+,not_vaccinated,34,415,152401,22.31,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,80+,unknown,206,2748,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202113,Unbekannt,unknown,2,9,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,0 - 9,fully_vaccinated,0,0,33,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,0 - 9,partially_vaccinated,0,0,28,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,0 - 9,not_vaccinated,7,54,880526,0.79,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,0 - 9,unknown,600,4787,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,10 - 19,fully_vaccinated,0,0,2677,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,10 - 19,partially_vaccinated,0,1,1648,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,10 - 19,not_vaccinated,3,37,849050,0.35,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,10 - 19,unknown,1816,14123,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,20 - 29,fully_vaccinated,0,1,20660,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,20 - 29,partially_vaccinated,3,8,11990,25.02,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,20 - 29,not_vaccinated,7,70,1009967,0.69,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,20 - 29,unknown,2597,17302,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,30 - 39,fully_vaccinated,4,9,32036,12.49,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,30 - 39,partially_vaccinated,5,8,18457,27.09,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,30 - 39,not_vaccinated,25,127,1197747,2.09,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,30 - 39,unknown,2576,17995,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,40 - 49,fully_vaccinated,6,11,43302,13.86,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,40 - 49,partially_vaccinated,0,4,26856,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,40 - 49,not_vaccinated,30,186,1136747,2.64,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,40 - 49,unknown,2396,17594,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,50 - 59,fully_vaccinated,3,16,70087,4.28,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
